rdt_id,cause_group,rdt_lines,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,long_disruption
59389,infrastructure,"Alkmaar - Amsterdam Centraal, Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Schiphol Airport, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",23,Wednesday,4,0,3,8.0,1
59390,logistical,Roosendaal - Vlissingen,23,Wednesday,4,0,11,1.0,1
59391,rolling stock,Almelo - Mariënberg,6,Thursday,4,0,6,1.0,1
59392,rolling stock,"Antwerpen-Centraal - Breda (HSL), Breda - Rotterdam Centraal (HSL)",9,Thursday,4,0,3,2.0,0
59393,rolling stock,Arnhem Centraal - Winterswijk,10,Thursday,4,0,6,1.0,0
59394,rolling stock,Alkmaar - Den Helder,11,Thursday,4,0,2,1.0,0
59395,rolling stock,'s-Hertogenbosch - Nijmegen,11,Thursday,4,0,4,1.0,0
59396,rolling stock,Arnhem Centraal - Utrecht Centraal,13,Thursday,4,0,2,1.0,0
59397,accidents,Breda - Tilburg,14,Thursday,4,0,3,1.0,1
59398,logistical,Aachen Hbf - Heerlen,15,Thursday,4,0,3,1.0,1
59399,infrastructure,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",16,Thursday,4,0,7,2.0,1
59400,infrastructure,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",17,Thursday,4,0,5,2.0,0
59401,infrastructure,Almere Oostvaarders - Utrecht Centraal,17,Thursday,4,0,8,1.0,0
59402,infrastructure,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",17,Thursday,4,0,7,2.0,0
59403,rolling stock,Arnhem Centraal - Utrecht Centraal,17,Thursday,4,0,4,1.0,1
59404,rolling stock,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",19,Thursday,4,0,5,2.0,0
59405,rolling stock,Breda - Roosendaal,21,Thursday,4,0,3,1.0,0
59407,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",21,Thursday,4,0,2,2.0,0
59408,external,'s-Hertogenbosch - Tilburg,0,Friday,4,0,2,1.0,0
59409,rolling stock,Roosendaal - Vlissingen,8,Friday,4,0,11,1.0,1
59410,engineering work,Breda - Rotterdam Centraal (HSL),8,Friday,4,0,2,1.0,1
59411,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",9,Friday,4,0,2,2.0,1
59412,infrastructure,Breda - Rotterdam Centraal (HSL),12,Friday,4,0,2,1.0,0
59413,infrastructure,Breda - Rotterdam Centraal (HSL),14,Friday,4,0,2,1.0,1
59416,logistical,Leiden Centraal - Utrecht Centraal,16,Friday,4,0,3,1.0,0
59417,rolling stock,Arnhem Centraal - Nijmegen,19,Friday,4,0,3,1.0,1
59418,external,Eindhoven - Venlo,21,Friday,4,0,8,1.0,0
59419,accidents,Dordrecht - Geldermalsen,13,Saturday,4,1,3,1.0,1
59420,rolling stock,Alkmaar - Den Helder,14,Saturday,4,1,2,1.0,0
59421,infrastructure,Leeuwarden - Stavoren,14,Saturday,4,1,9,1.0,1
59422,rolling stock,Amersfoort - Zwolle,16,Saturday,4,1,2,1.0,0
59423,external,Dordrecht - Geldermalsen,16,Saturday,4,1,2,1.0,0
59424,accidents,Almelo - Deventer,18,Saturday,4,1,5,1.0,1
59425,external,Delfzijl - Groningen,20,Saturday,4,1,9,1.0,0
59426,rolling stock,Haarlem - Uitgeest,13,Sunday,4,1,6,1.0,0
59427,rolling stock,Enschede - Hengelo,14,Sunday,4,1,3,1.0,0
59428,rolling stock,Alkmaar - Amsterdam Centraal,16,Sunday,4,1,8,1.0,0
59429,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",16,Sunday,4,1,2,2.0,0
59430,infrastructure,Dordrecht - Rotterdam Centraal,17,Sunday,4,1,2,1.0,0
59431,external,Groningen - Zwolle,18,Sunday,4,1,4,1.0,0
59432,rolling stock,Leeuwarden - Zwolle,19,Sunday,4,1,3,1.0,0
59433,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amersfoort - Zwolle",7,Monday,4,0,4,3.0,0
59434,external,Leeuwarden - Stavoren,9,Monday,4,0,4,1.0,0
59435,infrastructure,Dordrecht - Geldermalsen,10,Monday,4,0,3,1.0,1
59436,external,Leiden Centraal - Utrecht Centraal,11,Monday,4,0,2,1.0,0
59437,rolling stock,Deventer - Zutphen,12,Monday,4,0,2,1.0,1
59438,rolling stock,Amersfoort - Zwolle,15,Monday,4,0,2,1.0,0
59439,accidents,Nijmegen - Venlo,21,Monday,4,0,3,1.0,1
59440,external,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",22,Monday,4,0,2,2.0,1
59442,infrastructure,Breda - Rotterdam Centraal (HSL),6,Tuesday,4,0,2,1.0,1
59443,infrastructure,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",6,Tuesday,4,0,15,3.0,0
59444,external,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",6,Tuesday,4,0,4,3.0,1
59445,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",6,Tuesday,4,0,18,8.0,0
59446,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",6,Tuesday,4,0,15,3.0,0
59447,rolling stock,Breda - Rotterdam Centraal (HSL),6,Tuesday,4,0,2,1.0,0
59448,infrastructure,Dordrecht - Rotterdam Centraal,7,Tuesday,4,0,8,1.0,1
59449,rolling stock,Hamm (Westf.) - Venlo,7,Tuesday,4,0,7,1.0,0
59450,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),7,Tuesday,4,0,2,1.0,0
59451,rolling stock,Dordrecht - Geldermalsen,8,Tuesday,4,0,8,1.0,0
59454,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),9,Tuesday,4,0,2,1.0,1
59456,rolling stock,Tiel - Utrecht Centraal,9,Tuesday,4,0,3,1.0,0
59457,rolling stock,Eindhoven - Venlo,9,Tuesday,4,0,3,1.0,0
59458,rolling stock,Dordrecht - Rotterdam Centraal,10,Tuesday,4,0,8,1.0,1
59459,rolling stock,Roermond - Venlo,10,Tuesday,4,0,2,1.0,0
59460,accidents,Eindhoven - Tilburg,11,Tuesday,4,0,3,1.0,1
59461,accidents,Roermond - Sittard,12,Tuesday,4,0,2,1.0,1
59462,infrastructure,Arnhem Centraal - Zutphen,12,Tuesday,4,0,3,1.0,1
59463,infrastructure,Apeldoorn - Zutphen,12,Tuesday,4,0,5,1.0,1
59464,external,Eindhoven - Venlo,13,Tuesday,4,0,6,1.0,0
59465,infrastructure,Leeuwarden - Zwolle,14,Tuesday,4,0,3,1.0,1
59466,rolling stock,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",16,Tuesday,4,0,3,2.0,0
59467,rolling stock,Leeuwarden - Zwolle,17,Tuesday,4,0,3,1.0,0
59469,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam",20,Tuesday,4,0,5,3.0,0
59470,external,"Apeldoorn - Zutphen, Arnhem Centraal - Zutphen, Deventer - Zutphen, Hengelo - Zutphen, Winterswijk - Zutphen",22,Tuesday,4,0,1,5.0,0
59471,staff,Heerlen - Sittard,5,Wednesday,4,0,7,1.0,1
59472,staff,Aachen Hbf - Heerlen,7,Wednesday,4,0,6,1.0,1
59473,rolling stock,"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",7,Wednesday,4,0,3,2.0,0
59474,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",8,Wednesday,4,0,5,2.0,0
59475,infrastructure,Leiden Centraal - Utrecht Centraal,15,Wednesday,4,0,3,1.0,0
59476,external,Roosendaal - Vlissingen,15,Wednesday,4,0,3,1.0,0
59477,rolling stock,Leiden Centraal - Utrecht Centraal,15,Wednesday,4,0,3,1.0,1
59478,rolling stock,Winterswijk - Zutphen,15,Wednesday,4,0,6,1.0,0
59479,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",15,Wednesday,4,0,2,3.0,0
59480,rolling stock,Amersfoort - Zwolle,16,Wednesday,4,0,2,1.0,0
59481,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",21,Wednesday,4,0,18,8.0,0
59482,external,Arnhem Centraal - Utrecht Centraal,7,Thursday,4,0,2,1.0,1
59483,rolling stock,'s-Hertogenbosch - Utrecht Centraal,9,Thursday,4,0,3,1.0,0
59484,unknown,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",10,Thursday,4,0,8,2.0,1
59485,infrastructure,Den Haag Centraal - Utrecht Centraal,10,Thursday,4,0,3,1.0,1
59486,rolling stock,Breda - Rotterdam Centraal (HSL),10,Thursday,4,0,2,1.0,0
59487,infrastructure,"Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",11,Thursday,4,0,6,4.0,1
59488,rolling stock,Breda - Rotterdam Centraal (HSL),11,Thursday,4,0,2,1.0,1
59489,rolling stock,Dordrecht - Rotterdam Centraal,11,Thursday,4,0,8,1.0,1
59490,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",11,Thursday,4,0,8,2.0,1
59492,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),11,Thursday,4,0,2,1.0,1
59493,rolling stock,Lelystad Centrum - Schiphol Airport,11,Thursday,4,0,9,1.0,1
59494,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",11,Thursday,4,0,3,2.0,1
59495,external,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",12,Thursday,4,0,2,7.0,0
59496,infrastructure,Leiden Centraal - Schiphol Airport,12,Thursday,4,0,5,1.0,0
59497,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",16,Thursday,4,0,5,3.0,1
59500,infrastructure,Maastricht - Sittard,5,Friday,4,0,5,1.0,1
59501,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",6,Friday,4,0,4,2.0,0
59503,infrastructure,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",10,Friday,4,0,5,3.0,0
59505,infrastructure,Groningen - Eemshaven,12,Friday,4,0,7,1.0,1
59507,infrastructure,"Almelo - Deventer, Almelo - Zwolle",15,Friday,4,0,2,2.0,0
59508,accidents,Almelo - Deventer,16,Friday,4,0,4,1.0,1
59509,accidents,Dordrecht - Geldermalsen,17,Friday,4,0,6,1.0,1
59510,rolling stock,Den Haag HS - Rotterdam Centraal,17,Friday,4,0,7,1.0,0
59511,external,Amersfoort - Zwolle,19,Friday,4,0,5,1.0,0
59512,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",19,Friday,4,0,4,3.0,0
59513,infrastructure,Dordrecht - Geldermalsen,20,Friday,4,0,6,1.0,1
59514,rolling stock,Deventer - Zutphen,21,Friday,4,0,2,1.0,0
59515,rolling stock,Amsterdam Centraal - Hoorn,21,Friday,4,0,4,1.0,0
59517,rolling stock,Amersfoort - Schiphol Airport,23,Friday,4,0,10,1.0,0
59518,rolling stock,Leiden Centraal - Schiphol Airport,23,Friday,4,0,4,1.0,0
59519,rolling stock,Schiphol Airport - Utrecht Centraal,23,Friday,4,0,5,1.0,0
59521,staff,Aachen Hbf - Heerlen,7,Saturday,4,1,6,1.0,1
59522,rolling stock,Almelo - Mariënberg,9,Saturday,4,1,6,1.0,1
59523,accidents,Groningen - Leeuwarden,10,Saturday,4,1,3,1.0,1
59524,unknown,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",13,Saturday,4,1,4,2.0,1
59525,external,Almere Oostvaarders - Utrecht Centraal,15,Saturday,4,1,3,1.0,1
59526,external,Amsterdam Centraal - Lelystad Centrum,16,Saturday,4,1,8,1.0,1
59530,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",19,Saturday,4,1,5,2.0,0
59531,infrastructure,Nijmegen - Venlo,19,Saturday,4,1,2,1.0,1
59532,external,Amersfoort - Schiphol Airport,19,Saturday,4,1,10,1.0,0
59533,external,Leiden Centraal - Schiphol Airport,20,Saturday,4,1,4,1.0,0
59534,external,Schiphol Airport - Utrecht Centraal,20,Saturday,4,1,5,1.0,0
59536,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",21,Saturday,4,1,18,8.0,1
59537,engineering work,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",5,Sunday,4,1,5,2.0,1
59538,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam",6,Sunday,4,1,5,3.0,0
59539,accidents,'s-Hertogenbosch - Eindhoven,7,Sunday,4,1,3,1.0,0
59540,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",7,Sunday,4,1,18,8.0,0
59542,rolling stock,"Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum",15,Sunday,4,1,2,2.0,1
59543,infrastructure,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk",15,Sunday,4,1,5,4.0,1
59544,infrastructure,Roermond - Sittard,16,Sunday,4,1,4,1.0,0
59545,infrastructure,Roermond - Sittard,17,Sunday,4,1,4,1.0,1
59546,rolling stock,Roermond - Venlo,17,Sunday,4,1,5,1.0,0
59547,infrastructure,Breda - Rotterdam Centraal (HSL),18,Sunday,4,1,2,1.0,0
59548,unknown,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",22,Sunday,4,1,3,2.0,1
59549,rolling stock,Eindhoven - Venlo,22,Sunday,4,1,4,1.0,0
59550,infrastructure,Dordrecht - Roosendaal,6,Monday,4,0,6,1.0,1
59551,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),6,Monday,4,0,2,1.0,0
59553,rolling stock,Eindhoven - Tilburg,7,Monday,4,0,6,1.0,1
59555,rolling stock,Almere Oostvaarders - Utrecht Centraal,9,Monday,4,0,5,1.0,1
59556,external,Breda - Rotterdam Centraal (HSL),10,Monday,4,0,2,1.0,0
59557,infrastructure,Aachen Hbf - Heerlen,11,Monday,4,0,4,1.0,1
59558,infrastructure,Amersfoort - Ede-Wageningen,14,Monday,4,0,5,1.0,1
59560,rolling stock,Breda - Tilburg,14,Monday,4,0,5,1.0,0
59561,rolling stock,Den Haag HS - Rotterdam Centraal,15,Monday,4,0,4,1.0,0
59562,engineering work,Nijmegen - Venlo,15,Monday,4,0,4,1.0,1
59563,infrastructure,Breda - Rotterdam Centraal (HSL),16,Monday,4,0,2,1.0,0
59564,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),17,Monday,4,0,2,1.0,0
59565,unknown,Eindhoven - Roermond,17,Monday,4,0,5,1.0,0
59566,rolling stock,Almere Oostvaarders - Utrecht Centraal,18,Monday,4,0,3,1.0,1
59567,rolling stock,Amsterdam Centraal - Lelystad Centrum,18,Monday,4,0,8,1.0,0
59568,rolling stock,Breda - Tilburg,18,Monday,4,0,5,1.0,0
59569,rolling stock,Amsterdam Centraal - Haarlem,19,Monday,4,0,4,1.0,0
59570,external,Amsterdam Centraal - Haarlem,19,Monday,4,0,4,1.0,0
59571,accidents,Leiden Centraal - Utrecht Centraal,20,Monday,4,0,2,1.0,1
59572,rolling stock,Almelo - Deventer,20,Monday,4,0,5,1.0,0
59573,rolling stock,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",22,Monday,4,0,3,3.0,0
59574,accidents,Almelo - Deventer,0,Tuesday,4,0,5,1.0,0
59575,rolling stock,Breda - Rotterdam Centraal (HSL),7,Tuesday,4,0,2,1.0,0
59576,infrastructure,Leeuwarden - Zwolle,10,Tuesday,4,0,3,1.0,1
59577,accidents,Breda - Roosendaal,10,Tuesday,4,0,3,1.0,1
59578,infrastructure,Nijmegen - Venlo,10,Tuesday,4,0,3,1.0,0
59579,infrastructure,Nijmegen - Venlo,11,Tuesday,4,0,3,1.0,1
59580,infrastructure,"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",13,Tuesday,4,0,8,2.0,1
59581,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",13,Tuesday,4,0,4,2.0,0
59582,unknown,Schiphol Airport - Utrecht Centraal,13,Tuesday,4,0,4,1.0,0
59583,engineering work,Amsterdam Centraal - Haarlem,14,Tuesday,4,0,5,1.0,1
59584,engineering work,"Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam",14,Tuesday,4,0,3,2.0,1
59585,infrastructure,Amersfoort - Ede-Wageningen,15,Tuesday,4,0,4,1.0,1
59586,accidents,'s-Hertogenbosch - Nijmegen,16,Tuesday,4,0,3,1.0,1
59587,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",19,Tuesday,4,0,4,2.0,1
59588,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",19,Tuesday,4,0,5,3.0,0
59590,rolling stock,Amersfoort - Zwolle,20,Tuesday,4,0,11,1.0,0
59591,rolling stock,"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport",20,Tuesday,4,0,5,2.0,0
59592,rolling stock,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",20,Tuesday,4,0,5,2.0,0
59593,infrastructure,"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",22,Tuesday,4,0,4,2.0,1
59594,rolling stock,Dordrecht - Rotterdam Centraal,0,Wednesday,4,0,8,1.0,0
59595,staff,Aachen Hbf - Heerlen,3,Wednesday,4,0,6,1.0,1
59596,infrastructure,Arnhem Centraal - Winterswijk,5,Wednesday,4,0,3,1.0,1
59597,rolling stock,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck",7,Wednesday,4,0,6,2.0,1
59598,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),8,Wednesday,4,0,2,1.0,0
59599,infrastructure,Amersfoort - Zwolle,8,Wednesday,4,0,3,1.0,1
59600,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal",8,Wednesday,4,0,4,2.0,0
59601,accidents,Breda - Tilburg,8,Wednesday,4,0,5,1.0,1
59602,infrastructure,Arnhem Centraal - Zutphen,9,Wednesday,4,0,6,1.0,1
59604,rolling stock,Deventer - Zwolle,10,Wednesday,4,0,3,1.0,0
59605,rolling stock,Breda - Rotterdam Centraal (HSL),12,Wednesday,4,0,2,1.0,0
59606,rolling stock,Den Haag HS - Rotterdam Centraal,12,Wednesday,4,0,7,1.0,0
59607,infrastructure,Nijmegen - Venlo,12,Wednesday,4,0,3,1.0,1
59608,rolling stock,"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",12,Wednesday,4,0,15,3.0,0
59609,rolling stock,"Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",12,Wednesday,4,0,5,3.0,0
59610,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",12,Wednesday,4,0,3,2.0,0
59611,rolling stock,Aachen Hbf - Heerlen,12,Wednesday,4,0,4,1.0,0
59613,infrastructure,"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",14,Wednesday,4,0,2,2.0,1
59614,infrastructure,Roosendaal - Vlissingen,15,Wednesday,4,0,11,1.0,1
59616,infrastructure,Antwerpen-Centraal - Roosendaal,15,Wednesday,4,0,2,1.0,1
59617,rolling stock,Antwerpen-Centraal - Breda (HSL),16,Wednesday,4,0,2,1.0,1
59618,unknown,Arnhem Centraal - Utrecht Centraal,16,Wednesday,4,0,2,1.0,1
59619,rolling stock,"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport",16,Wednesday,4,0,5,2.0,0
59620,rolling stock,Deventer - Zwolle,17,Wednesday,4,0,3,1.0,1
59621,infrastructure,Apeldoorn - Zutphen,17,Wednesday,4,0,5,1.0,1
59622,infrastructure,Arnhem Centraal - Zutphen,17,Wednesday,4,0,3,1.0,1
59623,rolling stock,Winterswijk - Zutphen,21,Wednesday,4,0,6,1.0,0
59624,infrastructure,Almelo - Zwolle,0,Thursday,5,0,5,1.0,0
59626,rolling stock,Breda - Rotterdam Centraal (HSL),6,Thursday,5,0,2,1.0,1
59627,rolling stock,Schiphol Airport - Utrecht Centraal,7,Thursday,5,0,5,1.0,1
59628,rolling stock,Arnhem Centraal - Utrecht Centraal,7,Thursday,5,0,10,1.0,1
59629,rolling stock,Leiden Centraal - Schiphol Airport,7,Thursday,5,0,5,1.0,1
59630,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",8,Thursday,5,0,18,8.0,0
59631,infrastructure,Rotterdam Centraal - Utrecht Centraal,11,Thursday,5,0,12,1.0,1
59632,rolling stock,Arnhem Centraal - Tiel,11,Thursday,5,0,6,1.0,0
59633,infrastructure,Deventer - Zwolle,12,Thursday,5,0,2,1.0,1
59634,external,Leiden Centraal - Schiphol Airport,13,Thursday,5,0,4,1.0,0
59635,external,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",13,Thursday,5,0,2,2.0,0
59636,rolling stock,Breda - Rotterdam Centraal (HSL),14,Thursday,5,0,2,1.0,1
59637,infrastructure,Amersfoort - Zwolle,14,Thursday,5,0,2,1.0,1
59638,infrastructure,Amersfoort - Ede-Wageningen,14,Thursday,5,0,4,1.0,1
59639,infrastructure,Nijmegen - Venlo,14,Thursday,5,0,3,1.0,1
59640,infrastructure,"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",15,Thursday,5,0,7,2.0,1
59641,infrastructure,Arnhem Centraal - Utrecht Centraal,15,Thursday,5,0,10,1.0,1
59642,infrastructure,Arnhem Centraal - Nijmegen,15,Thursday,5,0,5,1.0,1
59644,infrastructure,Leiden Centraal - Utrecht Centraal,16,Thursday,5,0,5,1.0,0
59646,infrastructure,Groningen - Veendam,16,Thursday,5,0,2,1.0,0
59647,rolling stock,'s-Hertogenbosch - Nijmegen,16,Thursday,5,0,5,1.0,0
59648,rolling stock,Rotterdam Centraal - Schiphol Airport (HSL),16,Thursday,5,0,2,1.0,0
59649,logistical,"Arnhem Centraal - Basel SBB, Arnhem Centraal - Düsseldorf Hbf, Arnhem Centraal - Frankfurt (M) Hbf",17,Thursday,5,0,3,3.0,1
59651,engineering work,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",18,Thursday,5,0,2,2.0,1
59652,rolling stock,"Amersfoort - Schiphol Airport, Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",19,Thursday,5,0,18,8.0,0
59653,rolling stock,'s-Hertogenbosch - Nijmegen,19,Thursday,5,0,5,1.0,0
59654,infrastructure,Breda - Rotterdam Centraal (HSL),3,Friday,5,0,2,1.0,1
59655,infrastructure,"Breda - Dordrecht, Dordrecht - Roosendaal",3,Friday,5,0,3,2.0,1
59656,infrastructure,Dordrecht - Rotterdam Centraal,3,Friday,5,0,8,1.0,1
59657,rolling stock,Breda - Rotterdam Centraal (HSL),9,Friday,5,0,2,1.0,0
59659,external,Eindhoven - Roermond,13,Friday,5,0,5,1.0,0
59660,external,"Breda - Rotterdam Centraal (HSL), Brussel-Zuid/Midi - Rotterdam Centraal (HSL), Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal, Paris-Nord - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL), Rotterdam Centraal - Utrecht Centraal",13,Friday,5,0,2,7.0,0
59661,external,Eindhoven - Roermond,14,Friday,5,0,5,1.0,0
59662,rolling stock,"Amersfoort - Apeldoorn, Apeldoorn - Deventer",18,Friday,5,0,5,2.0,0
59663,rolling stock,Amersfoort - Ede-Wageningen,19,Friday,5,0,5,1.0,0
59665,external,Leiden Centraal - Schiphol Airport,19,Friday,5,0,4,1.0,0
59666,rolling stock,"Breda - Dordrecht, Dordrecht - Roosendaal",21,Friday,5,0,3,2.0,0
59667,rolling stock,"Antwerpen-Centraal - Breda (HSL), Breda - Rotterdam Centraal (HSL)",21,Friday,5,0,3,2.0,1
59668,infrastructure,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",23,Friday,5,0,2,7.0,1
